"ms_ensemblID","ms_ensemblID_version","ms_symbol","hu_ensemblID","hu_symbol","hu_ensemblID_version","date"
"ENSMUSG00000030492","ENSMUSG00000030492.17","Slc7a9","ENSG00000021488","SLC7A9","ENSG00000021488.13",2024-08-25
"ENSMUSG00000034520","ENSMUSG00000034520.15","Gjc1","ENSG00000182963","GJC1","ENSG00000182963.11",2024-08-25
"ENSMUSG00000070337","ENSMUSG00000070337.5","Gpr179","ENSG00000277399","GPR179","ENSG00000277399.6",2024-08-25
"ENSMUSG00000038485","ENSMUSG00000038485.7","Socs7","ENSG00000274211","SOCS7","ENSG00000274211.6",2024-08-25
"ENSMUSG00000029502","ENSMUSG00000029502.15","Golga3","ENSG00000090615","GOLGA3","ENSG00000090615.16",2024-08-25
"ENSMUSG00000049807","ENSMUSG00000049807.17","Arhgap23","ENSG00000275832","ARHGAP23","ENSG00000275832.5",2024-08-25
"ENSMUSG00000030491","ENSMUSG00000030491.17","Tdrd12","ENSG00000173809","TDRD12","ENSG00000173809.18",2024-08-25
"ENSMUSG00000074646","ENSMUSG00000074646.12","6430550D23Rik","ENSG00000125975","C20orf173","ENSG00000125975.14",2024-08-25
"ENSMUSG00000038453","ENSMUSG00000038453.18","Srcin1","ENSG00000277363","SRCIN1","ENSG00000277363.5",2024-08-25
"ENSMUSG00000005881","ENSMUSG00000005881.14","Ergic3","ENSG00000125991","ERGIC3","ENSG00000125991.21",2024-08-25
"ENSMUSG00000029501","ENSMUSG00000029501.16","Ankle2","ENSG00000176915","ANKLE2","ENSG00000176915.15",2024-08-25
"ENSMUSG00000066500","ENSMUSG00000066500.6","Izumo2","ENSG00000161652","IZUMO2","ENSG00000161652.13",2024-08-25
"ENSMUSG00000048012","ENSMUSG00000048012.20","Zfp473","ENSG00000142528","ZNF473","ENSG00000142528.16",2024-08-25
"ENSMUSG00000029500","ENSMUSG00000029500.17","Pgam5","ENSG00000247077","PGAM5","ENSG00000247077.8",2024-08-25
"ENSMUSG00000002205","ENSMUSG00000002205.17","Vrk3","ENSG00000105053","VRK3","ENSG00000105053.11",2024-08-25
"ENSMUSG00000029499","ENSMUSG00000029499.12","Pxmp2","ENSG00000176894","PXMP2","ENSG00000176894.10",2024-08-25
"ENSMUSG00000043439","ENSMUSG00000043439.6","Epop","ENSG00000273604","EPOP","ENSG00000273604.2",2024-08-25
"ENSMUSG00000038437","ENSMUSG00000038437.12","Mllt6","ENSG00000275023","MLLT6","ENSG00000275023.5",2024-08-25
"ENSMUSG00000007080","ENSMUSG00000007080.15","Pole","ENSG00000177084","POLE","ENSG00000177084.19",2024-08-25
"ENSMUSG00000038180","ENSMUSG00000038180.12","Spag4","ENSG00000061656","SPAG4","ENSG00000061656.11",2024-08-25
"ENSMUSG00000038539","ENSMUSG00000038539.16","Atf5","ENSG00000169136","ATF5","ENSG00000169136.13",2024-08-25
"ENSMUSG00000109511","ENSMUSG00000109511.2","Nup62","ENSG00000213024","NUP62","ENSG00000213024.13",2024-08-25
"ENSMUSG00000078695","ENSMUSG00000078695.9","Cisd3","ENSG00000277972","CISD3","ENSG00000277972.2",2024-08-25
"ENSMUSG00000018537","ENSMUSG00000018537.17","Pcgf2","ENSG00000277258","PCGF2","ENSG00000277258.5",2024-08-25
"ENSMUSG00000074141","ENSMUSG00000074141.14","Il4i1","ENSG00000104951","IL4I1","ENSG00000104951.16",2024-08-25
"ENSMUSG00000069744","ENSMUSG00000069744.8","Psmb3","ENSG00000277791","PSMB3","ENSG00000277791.5",2024-08-25
"ENSMUSG00000038520","ENSMUSG00000038520.16","Tbc1d17","ENSG00000104946","TBC1D17","ENSG00000104946.14",2024-08-25
"ENSMUSG00000042709","ENSMUSG00000042709.17","Atpaf2","ENSG00000171953","ATPAF2","ENSG00000171953.16",2024-08-25
"ENSMUSG00000029503","ENSMUSG00000029503.17","P2rx2","ENSG00000187848","P2RX2","ENSG00000187848.15",2024-08-25
"ENSMUSG00000018415","ENSMUSG00000018415.15","Gid4","ENSG00000141034","GID4","ENSG00000141034.10",2024-08-25
"ENSMUSG00000011096","ENSMUSG00000011096.18","Akt1s1","ENSG00000204673","AKT1S1","ENSG00000204673.11",2024-08-25
"ENSMUSG00000020537","ENSMUSG00000020537.10","Drg2","ENSG00000108591","DRG2","ENSG00000108591.10",2024-08-25
"ENSMUSG00000002963","ENSMUSG00000002963.18","Pnkp","ENSG00000039650","PNKP","ENSG00000039650.12",2024-08-25
"ENSMUSG00000020383","ENSMUSG00000020383.2","Il13","ENSG00000169194","IL13","ENSG00000169194.10",2024-08-25
"ENSMUSG00000020380","ENSMUSG00000020380.17","Rad50","ENSG00000113522","RAD50","ENSG00000113522.14",2024-08-25
"ENSMUSG00000072754","ENSMUSG00000072754.10","Lrcol1","ENSG00000204583","LRCOL1","ENSG00000204583.10",2024-08-25
"ENSMUSG00000033316","ENSMUSG00000033316.15","Galnt9","ENSG00000182870","GALNT9","ENSG00000182870.13",2024-08-25
"ENSMUSG00000033294","ENSMUSG00000033294.12","Noc4l","ENSG00000184967","NOC4L","ENSG00000184967.7",2024-08-25
"ENSMUSG00000029504","ENSMUSG00000029504.6","Ddx51","ENSG00000185163","DDX51","ENSG00000185163.10",2024-08-25
"ENSMUSG00000036117","ENSMUSG00000036117.3","Il5","ENSG00000113525","IL5","ENSG00000113525.10",2024-08-25
"ENSMUSG00000029505","ENSMUSG00000029505.19","Ep400","ENSG00000183495","EP400","ENSG00000183495.15",2024-08-25
"ENSMUSG00000018899","ENSMUSG00000018899.18","Irf1","ENSG00000125347","IRF1","ENSG00000125347.15",2024-08-25
"ENSMUSG00000027618","ENSMUSG00000027618.18","Nfs1","ENSG00000244005","NFS1","ENSG00000244005.13",2024-08-25
"ENSMUSG00000038502","ENSMUSG00000038502.18","Ptov1","ENSG00000104960","PTOV1","ENSG00000104960.15",2024-08-25
"ENSMUSG00000067847","ENSMUSG00000067847.14","Romo1","ENSG00000125995","ROMO1","ENSG00000125995.16",2024-08-25
"ENSMUSG00000026985","ENSMUSG00000026985.2","Il36b","ENSG00000136696","IL36B","ENSG00000136696.11",2024-08-25
"ENSMUSG00000002968","ENSMUSG00000002968.10","Med25","ENSG00000104973","MED25","ENSG00000104973.19",2024-08-25
"ENSMUSG00000044103","ENSMUSG00000044103.5","Il36g","ENSG00000136688","IL36G","ENSG00000136688.11",2024-08-25
"ENSMUSG00000026984","ENSMUSG00000026984.5","Il36a","ENSG00000136694","IL36A","ENSG00000136694.9",2024-08-25
"ENSMUSG00000026983","ENSMUSG00000026983.11","Il36rn","ENSG00000136695","IL36RN","ENSG00000136695.15",2024-08-25
"ENSMUSG00000020359","ENSMUSG00000020359.14","Phykpl","ENSG00000175309","PHYKPL","ENSG00000175309.15",2024-08-25
"ENSMUSG00000046845","ENSMUSG00000046845.2","Il1f10","ENSG00000136697","IL1F10","ENSG00000136697.13",2024-08-25
"ENSMUSG00000020358","ENSMUSG00000020358.18","Hnrnpab","ENSG00000197451","HNRNPAB","ENSG00000197451.12",2024-08-25
"ENSMUSG00000077254","ENSMUSG00000077254.3","Gm26079","ENSG00000208892","SNORA49","ENSG00000208892.1",2024-08-25
"ENSMUSG00000118827","ENSMUSG00000118827.1","Gm22583","ENSG00000206926","RNU6-1024P","ENSG00000206926.1",2024-08-25
"ENSMUSG00000029507","ENSMUSG00000029507.17","Pus1","ENSG00000177192","PUS1","ENSG00000177192.14",2024-08-25
"ENSMUSG00000001056","ENSMUSG00000001056.4","Nhp2","ENSG00000145912","NHP2","ENSG00000145912.10",2024-08-25
"ENSMUSG00000001054","ENSMUSG00000001054.10","Rmnd5b","ENSG00000145916","RMND5B","ENSG00000145916.19",2024-08-25
"ENSMUSG00000011658","ENSMUSG00000011658.17","Fuz","ENSG00000010361","FUZ","ENSG00000010361.14",2024-08-25
"ENSMUSG00000001053","ENSMUSG00000001053.16","N4bp3","ENSG00000145911","N4BP3","ENSG00000145911.6",2024-08-25
"ENSMUSG00000029512","ENSMUSG00000029512.12","Ulk1","ENSG00000177169","ULK1","ENSG00000177169.10",2024-08-25
"ENSMUSG00000025781","ENSMUSG00000025781.15","Atp5f1c","ENSG00000165629","ATP5F1C","ENSG00000165629.20",2024-08-25
"ENSMUSG00000036391","ENSMUSG00000036391.17","Sec24a","ENSG00000113615","SEC24A","ENSG00000113615.13",2024-08-25
"ENSMUSG00000060279","ENSMUSG00000060279.16","Ap2a1","ENSG00000196961","AP2A1","ENSG00000196961.13",2024-08-25
"ENSMUSG00000037262","ENSMUSG00000037262.8","Kin","ENSG00000151657","KIN","ENSG00000151657.12",2024-08-25
"ENSMUSG00000037254","ENSMUSG00000037254.19","Itih2","ENSG00000151655","ITIH2","ENSG00000151655.19",2024-08-25
"ENSMUSG00000043510","ENSMUSG00000043510.13","Hscb","ENSG00000100209","HSCB","ENSG00000100209.11",2024-08-25
"ENSMUSG00000020386","ENSMUSG00000020386.6","Sar1b","ENSG00000152700","SAR1B","ENSG00000152700.14",2024-08-25
"ENSMUSG00000020387","ENSMUSG00000020387.16","Jade2","ENSG00000043143","JADE2","ENSG00000043143.22",2024-08-25
"ENSMUSG00000029521","ENSMUSG00000029521.8","Chek2","ENSG00000183765","CHEK2","ENSG00000183765.24",2024-08-25
"ENSMUSG00000029470","ENSMUSG00000029470.16","P2rx4","ENSG00000135124","P2RX4","ENSG00000135124.16",2024-08-25
"ENSMUSG00000020392","ENSMUSG00000020392.9","Cdkn2aipnl","ENSG00000237190","CDKN2AIPNL","ENSG00000237190.4",2024-08-25
"ENSMUSG00000020390","ENSMUSG00000020390.13","Ube2b","ENSG00000119048","UBE2B","ENSG00000119048.9",2024-08-25
"ENSMUSG00000003269","ENSMUSG00000003269.20","Cyth2","ENSG00000105443","CYTH2","ENSG00000105443.17",2024-08-25
"ENSMUSG00000000093","ENSMUSG00000000093.7","Tbx2","ENSG00000121068","TBX2","ENSG00000121068.14",2024-08-25
"ENSMUSG00000000094","ENSMUSG00000000094.13","Tbx4","ENSG00000121075","TBX4","ENSG00000121075.11",2024-08-25
"ENSMUSG00000010080","ENSMUSG00000010080.16","Epn3","ENSG00000049283","EPN3","ENSG00000049283.19",2024-08-25
"ENSMUSG00000121605","ENSMUSG00000121605.1","Ahsp","ENSG00000169877","AHSP","ENSG00000169877.10",2024-08-25
"ENSMUSG00000039110","ENSMUSG00000039110.16","Mycbpap","ENSG00000136449","MYCBPAP","ENSG00000136449.16",2024-08-25
"ENSMUSG00000047767","ENSMUSG00000047767.18","Atg16l2","ENSG00000168010","ATG16L2","ENSG00000168010.11",2024-08-25
"ENSMUSG00000029471","ENSMUSG00000029471.14","Camkk2","ENSG00000110931","CAMKK2","ENSG00000110931.19",2024-08-25
"ENSMUSG00000039096","ENSMUSG00000039096.11","Rsad1","ENSG00000136444","RSAD1","ENSG00000136444.10",2024-08-25
"ENSMUSG00000076435","ENSMUSG00000076435.4","Acsf2","ENSG00000167107","ACSF2","ENSG00000167107.13",2024-08-25
"ENSMUSG00000039084","ENSMUSG00000039084.9","Chad","ENSG00000136457","CHAD","ENSG00000136457.10",2024-08-25
"ENSMUSG00000020869","ENSMUSG00000020869.9","Lrrc59","ENSG00000108829","LRRC59","ENSG00000108829.10",2024-08-25
"ENSMUSG00000030688","ENSMUSG00000030688.16","Stard10","ENSG00000214530","STARD10","ENSG00000214530.10",2024-08-25
"ENSMUSG00000039055","ENSMUSG00000039055.5","Eme1","ENSG00000154920","EME1","ENSG00000154920.15",2024-08-25
"ENSMUSG00000029472","ENSMUSG00000029472.14","Anapc5","ENSG00000089053","ANAPC5","ENSG00000089053.13",2024-08-25
"ENSMUSG00000024414","ENSMUSG00000024414.14","Mrpl27","ENSG00000108826","MRPL27","ENSG00000108826.16",2024-08-25
"ENSMUSG00000020868","ENSMUSG00000020868.16","Xylt2","ENSG00000015532","XYLT2","ENSG00000015532.10",2024-08-25
"ENSMUSG00000026765","ENSMUSG00000026765.13","Lypd6b","ENSG00000150556","LYPD6B","ENSG00000150556.17",2024-08-25
"ENSMUSG00000032812","ENSMUSG00000032812.19","Arap1","ENSG00000186635","ARAP1","ENSG00000186635.16",2024-08-25
"ENSMUSG00000075610","ENSMUSG00000075610.10","Tmem92","ENSG00000167105","TMEM92","ENSG00000167105.8",2024-08-25
"ENSMUSG00000025314","ENSMUSG00000025314.18","Ptprj","ENSG00000149177","PTPRJ","ENSG00000149177.15",2024-08-25
"ENSMUSG00000035385","ENSMUSG00000035385.6","Ccl2","ENSG00000108691","CCL2","ENSG00000108691.10",2024-08-25
"ENSMUSG00000035373","ENSMUSG00000035373.3","Ccl7","ENSG00000108688","CCL7","ENSG00000108688.11",2024-08-25
"ENSMUSG00000020676","ENSMUSG00000020676.3","Ccl11","ENSG00000172156","CCL11","ENSG00000172156.4",2024-08-25
"ENSMUSG00000005267","ENSMUSG00000005267.14","Zfp287","ENSG00000141040","ZNF287","ENSG00000141040.15",2024-08-25
"ENSMUSG00000047342","ENSMUSG00000047342.18","Zfp286","ENSG00000187607","ZNF286A","ENSG00000187607.16",2024-08-25
"ENSMUSG00000026866","ENSMUSG00000026866.18","Kynu","ENSG00000115919","KYNU","ENSG00000115919.15",2024-08-25
"ENSMUSG00000020469","ENSMUSG00000020469.9","Myl7","ENSG00000106631","MYL7","ENSG00000106631.8",2024-08-25
"ENSMUSG00000041798","ENSMUSG00000041798.16","Gck","ENSG00000106633","GCK","ENSG00000106633.18",2024-08-25
"ENSMUSG00000002741","ENSMUSG00000002741.10","Ykt6","ENSG00000106636","YKT6","ENSG00000106636.9",2024-08-25
"ENSMUSG00000053838","ENSMUSG00000053838.15","Nudcd3","ENSG00000015676","NUDCD3","ENSG00000015676.18",2024-08-25
"ENSMUSG00000020447","ENSMUSG00000020447.6","Npc1l1","ENSG00000015520","NPC1L1","ENSG00000015520.15",2024-08-25
"ENSMUSG00000004393","ENSMUSG00000004393.11","Ddx56","ENSG00000136271","DDX56","ENSG00000136271.11",2024-08-25
"ENSMUSG00000110195","ENSMUSG00000110195.3","Pde2a","ENSG00000186642","PDE2A","ENSG00000186642.16",2024-08-25
"ENSMUSG00000004394","ENSMUSG00000004394.13","Tmed4","ENSG00000158604","TMED4","ENSG00000158604.15",2024-08-25
"ENSMUSG00000020456","ENSMUSG00000020456.18","Ogdh","ENSG00000105953","OGDH","ENSG00000105953.16",2024-08-25
"ENSMUSG00000029474","ENSMUSG00000029474.8","Rnf34","ENSG00000170633","RNF34","ENSG00000170633.17",2024-08-25
"ENSMUSG00000029475","ENSMUSG00000029475.18","Kdm2b","ENSG00000089094","KDM2B","ENSG00000089094.20",2024-08-25
"ENSMUSG00000037049","ENSMUSG00000037049.10","Smpd1","ENSG00000166311","SMPD1","ENSG00000166311.10",2024-08-25
"ENSMUSG00000037032","ENSMUSG00000037032.18","Apbb1","ENSG00000166313","APBB1","ENSG00000166313.20",2024-08-25
"ENSMUSG00000041164","ENSMUSG00000041164.16","Zmiz2","ENSG00000122515","ZMIZ2","ENSG00000122515.16",2024-08-25
"ENSMUSG00000049686","ENSMUSG00000049686.16","Orai1","ENSG00000276045","ORAI1","ENSG00000276045.4",2024-08-25
"ENSMUSG00000029477","ENSMUSG00000029477.15","Morn3","ENSG00000139714","MORN3","ENSG00000139714.12",2024-08-25
"ENSMUSG00000054434","ENSMUSG00000054434.15","Tmem120b","ENSG00000188735","TMEM120B","ENSG00000188735.13",2024-08-25
"ENSMUSG00000071866","ENSMUSG00000071866.13","Ppia","ENSG00000196262","PPIA","ENSG00000196262.15",2024-08-25
"ENSMUSG00000041126","ENSMUSG00000041126.17","H2az2","ENSG00000105968","H2AZ2","ENSG00000105968.19",2024-08-25
"ENSMUSG00000094483","ENSMUSG00000094483.3","Purb","ENSG00000146676","PURB","ENSG00000146676.10",2024-08-25
"ENSMUSG00000092885","ENSMUSG00000092885.4","Gm22123","ENSG00000284261","MIR4657","ENSG00000284261.1",2024-08-25
"ENSMUSG00000029449","ENSMUSG00000029449.12","Rhof","ENSG00000139725","RHOF","ENSG00000139725.8",2024-08-25
"ENSMUSG00000020437","ENSMUSG00000020437.13","Myo1g","ENSG00000136286","MYO1G","ENSG00000136286.16",2024-08-25
"ENSMUSG00000030895","ENSMUSG00000030895.10","Hpx","ENSG00000110169","HPX","ENSG00000110169.12",2024-08-25
"ENSMUSG00000029437","ENSMUSG00000029437.13","Il31","ENSG00000204671","IL31","ENSG00000204671.2",2024-08-25
"ENSMUSG00000063409","ENSMUSG00000063409.13","Lrrc43","ENSG00000158113","LRRC43","ENSG00000158113.13",2024-08-25
"ENSMUSG00000036989","ENSMUSG00000036989.17","Trim3","ENSG00000110171","TRIM3","ENSG00000110171.21",2024-08-25
"ENSMUSG00000029433","ENSMUSG00000029433.17","Diablo","ENSG00000184047","DIABLO","ENSG00000184047.21",2024-08-25
"ENSMUSG00000064513","ENSMUSG00000064513.3","Snora9","ENSG00000277184","SNORA9","ENSG00000277184.1",2024-08-25
"ENSMUSG00000034354","ENSMUSG00000034354.18","Mtmr3","ENSG00000100330","MTMR3","ENSG00000100330.16",2024-08-25
"ENSMUSG00000030881","ENSMUSG00000030881.16","Arfip2","ENSG00000132254","ARFIP2","ENSG00000132254.13",2024-08-25
"ENSMUSG00000029431","ENSMUSG00000029431.6","B3gnt4","ENSG00000176383","B3GNT4","ENSG00000176383.9",2024-08-25
"ENSMUSG00000029434","ENSMUSG00000029434.13","Vps33a","ENSG00000139719","VPS33A","ENSG00000139719.11",2024-08-25
"ENSMUSG00000020412","ENSMUSG00000020412.17","Ascc2","ENSG00000100325","ASCC2","ENSG00000100325.15",2024-08-25
"ENSMUSG00000049550","ENSMUSG00000049550.18","Clip1","ENSG00000130779","CLIP1","ENSG00000130779.22",2024-08-25
"ENSMUSG00000030882","ENSMUSG00000030882.20","Dnhd1","ENSG00000179532","DNHD1","ENSG00000179532.13",2024-08-25
"ENSMUSG00000030888","ENSMUSG00000030888.15","Rrp8","ENSG00000132275","RRP8","ENSG00000132275.11",2024-08-25
"ENSMUSG00000059534","ENSMUSG00000059534.9","Uqcr10","ENSG00000184076","UQCR10","ENSG00000184076.13",2024-08-25
"ENSMUSG00000009076","ENSMUSG00000009076.11","Zmat5","ENSG00000100319","ZMAT5","ENSG00000100319.13",2024-08-25
"ENSMUSG00000030890","ENSMUSG00000030890.17","Ilk","ENSG00000166333","ILK","ENSG00000166333.14",2024-08-25
"ENSMUSG00000009075","ENSMUSG00000009075.3","Cabp7","ENSG00000100314","CABP7","ENSG00000100314.4",2024-08-25
"ENSMUSG00000038909","ENSMUSG00000038909.18","Kat7","ENSG00000136504","KAT7","ENSG00000136504.15",2024-08-25
"ENSMUSG00000043866","ENSMUSG00000043866.12","Taf10","ENSG00000166337","TAF10","ENSG00000166337.11",2024-08-25
"ENSMUSG00000030894","ENSMUSG00000030894.6","Tpp1","ENSG00000166340","TPP1","ENSG00000166340.18",2024-08-25
"ENSMUSG00000050577","ENSMUSG00000050577.10","Or8u3-ps","ENSG00000279961","OR8U3","ENSG00000279961.2",2024-08-25
"ENSMUSG00000036862","ENSMUSG00000036862.16","Dchs1","ENSG00000166341","DCHS1","ENSG00000166341.9",2024-08-25
"ENSMUSG00000029427","ENSMUSG00000029427.13","Zcchc8","ENSG00000033030","ZCCHC8","ENSG00000033030.16",2024-08-25
"ENSMUSG00000030879","ENSMUSG00000030879.11","Mrpl17","ENSG00000158042","MRPL17","ENSG00000158042.9",2024-08-25
"ENSMUSG00000075209","ENSMUSG00000075209.4","Or9g20","ENSG00000174914","OR9G1","ENSG00000174914.3",2024-08-25
"ENSMUSG00000075208","ENSMUSG00000075208.7","Or5ar1","ENSG00000172459","OR5AR1","ENSG00000172459.5",2024-08-25
"ENSMUSG00000046975","ENSMUSG00000046975.8","Or5ap2","ENSG00000172464","OR5AP2","ENSG00000172464.4",2024-08-25
"ENSMUSG00000000486","ENSMUSG00000000486.14","Septin1","ENSG00000180096","SEPTIN1","ENSG00000180096.13",2024-08-25
"ENSMUSG00000020297","ENSMUSG00000020297.11","Nsg2","ENSG00000170091","NSG2","ENSG00000170091.11",2024-08-25
"ENSMUSG00000020279","ENSMUSG00000020279.11","Il9r","ENSG00000124334","IL9R","ENSG00000124334.18",2024-08-25
"ENSMUSG00000034219","ENSMUSG00000034219.17","Septin14","ENSG00000154997","SEPTIN14","ENSG00000154997.9",2024-08-25
"ENSMUSG00000045598","ENSMUSG00000045598.11","Zfp553","ENSG00000180035","ZNF48","ENSG00000180035.13",2024-08-25
"ENSMUSG00000054716","ENSMUSG00000054716.5","Zfp771","ENSG00000179965","ZNF771","ENSG00000179965.12",2024-08-25
"ENSMUSG00000037411","ENSMUSG00000037411.12","Serpine1","ENSG00000106366","SERPINE1","ENSG00000106366.9",2024-08-25
"ENSMUSG00000042462","ENSMUSG00000042462.5","Dctpp1","ENSG00000179958","DCTPP1","ENSG00000179958.10",2024-08-25
"ENSMUSG00000040767","ENSMUSG00000040767.12","Snrnp25","ENSG00000161981","SNRNP25","ENSG00000161981.11",2024-08-25
"ENSMUSG00000049091","ENSMUSG00000049091.8","Sephs2","ENSG00000179918","SEPHS2","ENSG00000179918.19",2024-08-25
"ENSMUSG00000037364","ENSMUSG00000037364.14","Srrt","ENSG00000087087","SRRT","ENSG00000087087.20",2024-08-25
"ENSMUSG00000030830","ENSMUSG00000030830.20","Itgal","ENSG00000005844","ITGAL","ENSG00000005844.19",2024-08-25
"ENSMUSG00000020282","ENSMUSG00000020282.19","Rhbdf1","ENSG00000007384","RHBDF1","ENSG00000007384.15",2024-08-25
"ENSMUSG00000075069","ENSMUSG00000075069.4","Or4c3","ENSG00000176547","OR4C3","ENSG00000176547.11",2024-08-25
"ENSMUSG00000082574","ENSMUSG00000082574.4","Or4x5-ps1","ENSG00000176567","OR4X1","ENSG00000176567.1",2024-08-25
"ENSMUSG00000020287","ENSMUSG00000020287.16","Mpg","ENSG00000103152","MPG","ENSG00000103152.12",2024-08-25
"ENSMUSG00000020393","ENSMUSG00000020393.17","Kremen1","ENSG00000183762","KREMEN1","ENSG00000183762.13",2024-08-25
"ENSMUSG00000041961","ENSMUSG00000041961.15","Znrf3","ENSG00000183579","ZNRF3","ENSG00000183579.16",2024-08-25
"ENSMUSG00000020898","ENSMUSG00000020898.19","Ctc1","ENSG00000178971","CTC1","ENSG00000178971.17",2024-08-25
"ENSMUSG00000029407","ENSMUSG00000029407.11","Uso1","ENSG00000138768","USO1","ENSG00000138768.15",2024-08-25
"ENSMUSG00000047371","ENSMUSG00000047371.8","Zfp768","ENSG00000169957","ZNF768","ENSG00000169957.10",2024-08-25
"ENSMUSG00000111590","ENSMUSG00000111590.3","Or4p4","ENSG00000181927","OR4P4","ENSG00000181927.4",2024-08-25
"ENSMUSG00000045251","ENSMUSG00000045251.14","Zfp688","ENSG00000229809","ZNF688","ENSG00000229809.9",2024-08-25
"ENSMUSG00000040310","ENSMUSG00000040310.13","Alx4","ENSG00000052850","ALX4","ENSG00000052850.8",2024-08-25
"ENSMUSG00000048921","ENSMUSG00000048921.12","Zfp689","ENSG00000156853","ZNF689","ENSG00000156853.13",2024-08-25
"ENSMUSG00000027198","ENSMUSG00000027198.17","Ext2","ENSG00000151348","EXT2","ENSG00000151348.16",2024-08-25
"ENSMUSG00000030822","ENSMUSG00000030822.16","Prr14","ENSG00000156858","PRR14","ENSG00000156858.12",2024-08-25
"ENSMUSG00000029410","ENSMUSG00000029410.12","Ppef2","ENSG00000156194","PPEF2","ENSG00000156194.19",2024-08-25
"ENSMUSG00000042423","ENSMUSG00000042423.10","Fbrs","ENSG00000156860","FBRS","ENSG00000156860.16",2024-08-25
"ENSMUSG00000040272","ENSMUSG00000040272.15","Accs","ENSG00000110455","ACCS","ENSG00000110455.14",2024-08-25
"ENSMUSG00000020897","ENSMUSG00000020897.13","Aurkb","ENSG00000178999","AURKB","ENSG00000178999.13",2024-08-25
"ENSMUSG00000030844","ENSMUSG00000030844.12","Rgs10","ENSG00000148908","RGS10","ENSG00000148908.15",2024-08-25
"ENSMUSG00000040118","ENSMUSG00000040118.17","Cacna2d1","ENSG00000153956","CACNA2D1","ENSG00000153956.17",2024-08-25
"ENSMUSG00000030846","ENSMUSG00000030846.17","Tial1","ENSG00000151923","TIAL1","ENSG00000151923.18",2024-08-25
"ENSMUSG00000045176","ENSMUSG00000045176.4","Borcs6","ENSG00000196544","BORCS6","ENSG00000196544.8",2024-08-25
"ENSMUSG00000020895","ENSMUSG00000020895.15","Tmem107","ENSG00000179029","TMEM107","ENSG00000179029.15",2024-08-25
"ENSMUSG00000075023","ENSMUSG00000075023.13","Accsl","ENSG00000205126","ACCSL","ENSG00000205126.2",2024-08-25
"ENSMUSG00000020894","ENSMUSG00000020894.18","Vamp2","ENSG00000220205","VAMP2","ENSG00000220205.10",2024-08-25
"ENSMUSG00000020893","ENSMUSG00000020893.18","Per1","ENSG00000179094","PER1","ENSG00000179094.16",2024-08-25
"ENSMUSG00000087006","ENSMUSG00000087006.4","Gm13889","ENSG00000187479","C11orf96","ENSG00000187479.9",2024-08-25
"ENSMUSG00000040174","ENSMUSG00000040174.15","Alkbh3","ENSG00000166199","ALKBH3","ENSG00000166199.13",2024-08-25
"ENSMUSG00000030847","ENSMUSG00000030847.9","Bag3","ENSG00000151929","BAG3","ENSG00000151929.10",2024-08-25
"ENSMUSG00000042105","ENSMUSG00000042105.19","Inpp5f","ENSG00000198825","INPP5F","ENSG00000198825.15",2024-08-25
